Time (s), X (g), Y (g), Z (g), R (g), Theta (deg), Phi (deg)
7.9844351,-0.005610,0.070979,1.011278,1.013782,4.027349,94.519470
7.9868155,-0.004391,0.075614,1.010547,1.013381,4.286331,93.323486
7.9891953,-0.004147,0.077322,1.012255,1.015212,4.374392,93.069832
7.9915757,-0.004878,0.084152,1.012498,1.016000,4.759052,93.317413
7.9939260,-0.003658,0.088055,1.011767,1.015598,4.978191,92.379082
7.9963064,-0.003658,0.091225,1.010547,1.014663,5.162397,92.296501
7.9986863,-0.005855,0.093663,1.010791,1.015139,5.304373,93.576752
8.0010672,-0.004878,0.093421,1.010547,1.014868,5.288909,92.988907
8.0034475,-0.004878,0.097566,1.013230,1.017928,5.507016,92.862129
8.0058270,-0.005366,0.096104,1.010791,1.015364,5.439596,93.195953
8.0081778,-0.005610,0.094640,1.012986,1.017413,5.346797,93.392624
8.0105581,-0.003172,0.095371,1.012498,1.016984,5.384050,91.904640
8.0129375,-0.005366,0.094640,1.010303,1.014740,5.360121,93.245277
8.0153179,-0.004635,0.092688,1.011034,1.015284,5.244562,92.862885
8.0176992,-0.004391,0.090005,1.011522,1.015528,5.090775,92.793015
8.0200491,-0.003172,0.084639,1.010547,1.014090,4.791010,92.145943
8.0224285,-0.003658,0.081956,1.010303,1.013628,4.642242,92.555901
8.0248089,-0.002683,0.077565,1.010791,1.013767,4.390704,91.981186
8.0271902,-0.001219,0.070248,1.011767,1.014203,3.972270,90.994514
8.0295706,-0.001708,0.068053,1.010547,1.012837,3.853817,91.437592
8.0319510,-0.002439,0.060979,1.012011,1.013849,3.450995,92.290375
8.0343008,-0.001952,0.054393,1.012498,1.013960,3.077017,92.055344
8.0366812,-0.001464,0.046588,1.012742,1.013814,2.635148,91.799469
8.0390615,-0.003658,0.040734,1.011767,1.012593,2.314776,95.132088
8.0414419,-0.001708,0.031221,1.011278,1.011761,1.771004,93.131134
8.0438223,0.001708,0.025612,1.010547,1.010873,1.454949,86.184998
8.0461721,-0.000975,0.018782,1.012011,1.012186,1.064776,92.972443
8.0485525,-0.000731,0.009513,1.012986,1.013031,0.539592,94.394409
8.0509329,0.001464,0.002683,1.012011,1.012015,0.171320,61.387215
8.0533133,0.000000,-0.005366,1.012498,1.012512,0.303258,270.000000
8.0556927,0.001952,-0.009757,1.013230,1.013279,0.562670,281.313446
8.0580740,0.003658,-0.016586,1.014694,1.014836,0.958792,282.438873
8.0604239,0.003172,-0.022684,1.013717,1.013976,1.294222,277.958984
8.0628033,-0.000244,-0.029026,1.013230,1.013646,1.640918,269.517975
8.0651836,-0.001464,-0.035125,1.013717,1.014326,1.986231,267.613831
8.0675650,0.000975,-0.040003,1.014205,1.014995,2.259321,271.396576
8.0699453,0.001464,-0.045125,1.012742,1.013748,2.552593,271.857788
8.0722942,0.000975,-0.048539,1.013961,1.015123,2.741240,271.151062
8.0746746,-0.000244,-0.053418,1.012255,1.013663,3.020706,269.738068
8.0770559,0.002927,-0.056832,1.011034,1.012634,3.221546,272.948578
8.0794363,0.004391,-0.059760,1.012011,1.013783,3.388534,274.202393
8.0818167,0.002195,-0.061710,1.011767,1.013649,3.492502,272.036865
8.0841970,0.003414,-0.063906,1.012986,1.015006,3.615034,273.058105
8.0865469,0.002927,-0.064151,1.014938,1.016968,3.620392,272.612701
8.0889273,0.001952,-0.064393,1.013474,1.015520,3.637227,271.736389
8.0913076,0.000975,-0.065126,1.012011,1.014105,3.682435,270.857941
8.0936880,0.002439,-0.062199,1.013230,1.015140,3.515468,272.245514
8.0960674,0.004635,-0.060491,1.014694,1.016506,3.421538,274.381805
8.0984478,0.000975,-0.057565,1.014938,1.016570,3.246668,270.970612
8.1007986,0.000731,-0.054638,1.010547,1.012023,3.095159,270.766571
8.1031790,0.000488,-0.049516,1.011522,1.012734,2.802537,270.565125
8.1055584,0.001708,-0.045613,1.013717,1.014744,2.578153,272.144287
8.1079397,0.000244,-0.042442,1.011522,1.012412,2.402652,270.329681
8.1103201,0.001708,-0.035612,1.014694,1.015320,2.012367,272.745697
8.1126690,0.000731,-0.028538,1.011034,1.011437,1.617373,271.467438
8.1150494,-0.000244,-0.023904,1.010303,1.010586,1.355375,269.414673
8.1174307,-0.000975,-0.017562,1.014450,1.014602,0.993275,266.821564
8.1198111,0.000000,-0.011952,1.012742,1.012812,0.675796,270.000000
8.1221914,-0.002195,-0.004391,1.013961,1.013973,0.277659,243.443069
8.1245718,-0.000731,0.000488,1.013717,1.013717,0.048457,146.253708
8.1269217,0.000244,0.009513,1.009572,1.009617,0.540679,88.529518
8.1293020,-0.000975,0.017562,1.011522,1.011675,0.996226,93.178429
8.1316824,-0.002683,0.025123,1.011278,1.011594,1.431081,96.095963
8.1340628,-0.001219,0.031709,1.012498,1.012995,1.795042,92.202385
8.1364422,-0.001464,0.036587,1.011034,1.011697,2.074054,92.290901
8.1387930,-0.002439,0.044149,1.011522,1.012488,2.502958,93.161942
8.1411734,-0.002683,0.051466,1.012255,1.013566,2.914569,92.984337
8.1435537,-0.002439,0.058052,1.011034,1.012702,3.289143,92.405739
8.1459332,-0.003903,0.062443,1.012498,1.014429,3.535959,93.576248
8.1483135,-0.001219,0.068053,1.010547,1.012837,3.853207,91.026581
8.1506948,-0.003414,0.073420,1.010791,1.013460,4.158924,92.662468
8.1530447,-0.004147,0.077565,1.014205,1.017176,4.379672,93.060249
8.1554241,-0.005610,0.080248,1.012498,1.015688,4.542648,93.999268
8.1578054,-0.005122,0.085371,1.012498,1.016103,4.828279,93.433464
8.1601858,-0.005610,0.088786,1.010303,1.014212,5.032208,93.615761
8.1625662,-0.004878,0.090738,1.011767,1.015839,5.132059,93.077118
8.1649466,-0.006097,0.091225,1.010303,1.014431,5.170930,93.823868
8.1672964,-0.005366,0.092932,1.012498,1.016768,5.252887,93.304787
8.1696768,-0.004391,0.094152,1.011522,1.015904,5.323512,92.670181
8.1720572,-0.004147,0.092932,1.010059,1.014333,5.262055,92.554932
8.1744375,-0.003414,0.092200,1.009083,1.013293,5.224198,92.120705
8.1768179,-0.003172,0.090005,1.013961,1.017953,5.075782,92.018105
8.1791677,-0.002439,0.087810,1.012986,1.016788,4.956182,91.590973
8.1815481,-0.003414,0.086102,1.009328,1.012999,4.879737,92.270729
8.1839285,-0.004391,0.079761,1.012011,1.015159,4.513232,93.151054
8.1863079,-0.004147,0.076834,1.010547,1.013472,4.354242,93.089310
8.1886883,-0.002927,0.072200,1.013717,1.016289,4.077175,92.321762
8.1910696,-0.002683,0.068540,1.012986,1.015306,3.873785,92.241798
8.1934195,-0.002439,0.062443,1.012011,1.013938,3.533411,92.236748
8.1957989,-0.002195,0.057321,1.013961,1.015583,3.238033,92.192688
8.1981792,-0.000488,0.050979,1.010303,1.011588,2.888731,90.548904
8.2005606,0.000000,0.045369,1.011278,1.012295,2.568798,90.000000
8.2029409,-0.000975,0.037806,1.012742,1.013448,2.138539,91.477676
8.2052898,-0.000731,0.029514,1.011034,1.011465,1.672574,91.418892
8.2076702,-0.000975,0.023660,1.010303,1.010580,1.342463,92.360405
8.2100515,0.000731,0.018049,1.012986,1.013147,1.021633,87.680603
8.2124319,-0.000731,0.010977,1.013230,1.013290,0.622125,93.810303
8.2148123,-0.001464,0.001464,1.012986,1.012988,0.118694,135.000000
8.2171926,-0.002439,-0.001952,1.011522,1.011527,0.178041,218.673172
8.2195425,0.000975,-0.009757,1.012742,1.012789,0.554614,275.707886
8.2219229,0.000731,-0.016343,1.011522,1.011655,0.926618,272.561249
8.2243032,0.002927,-0.023415,1.013717,1.013992,1.333248,277.125946
8.2266836,0.002927,-0.029514,1.013474,1.013908,1.676314,275.664246
8.2290630,0.001952,-0.033417,1.012255,1.012808,1.893929,273.343170
8.2314138,0.003172,-0.038783,1.010547,1.011296,2.205135,274.675018
8.2337942,0.002927,-0.043417,1.014450,1.015383,2.456307,273.857269
8.2361736,0.002683,-0.049271,1.013230,1.014431,2.788041,273.117004
8.2385540,0.002439,-0.051466,1.012742,1.014052,2.912419,272.713135
8.2409353,0.000975,-0.054393,1.013961,1.015420,3.071158,271.027191
8.2433157,0.000244,-0.055125,1.012011,1.013511,3.117846,270.253815
8.2456646,0.001708,-0.057565,1.014205,1.015839,3.249983,271.699371
8.2480450,0.000488,-0.058784,1.012986,1.014690,3.321307,270.476013
8.2504263,0.000975,-0.062931,1.013230,1.015183,3.554461,270.887848
8.2528067,-0.000244,-0.060979,1.013474,1.015307,3.443214,269.770538
8.2551870,0.001464,-0.058052,1.013230,1.014893,3.280203,271.444305
8.2575674,0.001708,-0.058052,1.012255,1.013920,3.283663,271.685150
8.2599173,-0.001464,-0.057808,1.012986,1.014635,3.267165,268.549622
8.2622976,-0.001219,-0.053418,1.012742,1.014150,3.020123,268.692261
8.2646780,-0.000488,-0.052930,1.013230,1.014612,2.990419,269.471313
8.2670584,0.000975,-0.046100,1.013961,1.015009,2.603688,271.211914
8.2694378,0.003414,-0.041466,1.012498,1.013352,2.353100,274.706909
8.2717886,0.002683,-0.038295,1.013474,1.014201,2.169252,274.007874
8.2741690,0.000731,-0.034881,1.012498,1.013099,1.973578,271.200684
8.2765493,0.000975,-0.026099,1.014694,1.015030,1.474456,272.140045
8.2789288,0.002927,-0.021465,1.012498,1.012729,1.225731,277.765900
8.2813101,0.001708,-0.015610,1.012742,1.012864,0.888234,276.243683
8.2836905,0.003414,-0.008780,1.012742,1.012786,0.533392,291.248047
8.2860403,-0.000975,-0.002439,1.011522,1.011526,0.149353,248.204895
8.2884197,-0.000731,0.003658,1.012986,1.012993,0.212142,101.300560
8.2908010,-0.002927,0.010732,1.012742,1.012803,0.629007,105.256523
8.2931814,-0.000731,0.017318,1.012986,1.013134,0.980386,92.417191
8.2955618,-0.001708,0.024392,1.010547,1.010843,1.386069,94.005119
8.2979107,-0.000975,0.030978,1.010303,1.010778,1.757137,91.803200
8.3002920,-0.003658,0.038295,1.008351,1.009084,2.184716,95.457024
8.3026724,-0.003658,0.044149,1.013474,1.014442,2.502880,94.736908
8.3050528,-0.005855,0.049758,1.011278,1.012519,2.836349,96.710670
8.3074331,-0.003172,0.056346,1.012742,1.014313,3.189482,93.221611
8.3098125,-0.003414,0.061954,1.011522,1.013424,3.510173,93.154259
8.3121634,-0.001708,0.067076,1.011522,1.013745,3.795089,91.458519
8.3145437,-0.003658,0.072443,1.012742,1.015336,4.096677,92.890999
8.3169241,-0.004391,0.075858,1.012255,1.015103,4.292861,93.312813
8.3193035,-0.004635,0.078542,1.011522,1.014578,4.447657,93.377434
8.3216839,-0.003172,0.083908,1.011278,1.014758,4.746439,92.164619
8.3240652,-0.003172,0.084883,1.014694,1.018243,4.785160,92.139778
8.3264151,-0.004391,0.087078,1.011522,1.015273,4.926446,92.886757
8.3287945,-0.005122,0.089274,1.012742,1.016682,5.045895,93.283707
8.3311749,-0.004878,0.090493,1.011034,1.015087,5.122046,93.085403
8.3335562,-0.004391,0.087810,1.011278,1.015093,4.968776,92.862709
8.3359365,-0.003658,0.088297,1.012011,1.015862,4.990612,92.372551
8.3382854,-0.003414,0.088541,1.014205,1.018069,4.993084,92.208244
8.3406668,-0.002195,0.086347,1.009328,1.013017,4.891246,91.456001
8.3430471,-0.003903,0.085614,1.010303,1.013931,4.848726,92.609932
8.3454275,-0.002439,0.081956,1.013474,1.016786,4.625291,91.704559
8.3478079,-0.001952,0.080248,1.010547,1.013730,4.541699,91.393471
8.3501883,-0.002683,0.075370,1.011522,1.014330,4.264021,92.038826
8.3525381,-0.003658,0.067565,1.011034,1.013296,3.828787,93.099319
8.3549185,-0.002195,0.064393,1.010791,1.012843,3.647334,91.952057
8.3572989,-0.002439,0.058784,1.011278,1.012988,3.329667,92.375793
8.3596783,-0.002439,0.055125,1.013474,1.014975,3.116338,92.533333
8.3620586,-0.002195,0.048296,1.009815,1.010971,2.741026,92.601891
8.3644094,-0.003172,0.041466,1.011034,1.011889,2.355428,94.373726
8.3667898,-0.000731,0.032928,1.011034,1.011570,1.865820,91.271828
8.3691692,-0.001464,0.025612,1.012011,1.012336,1.452122,93.270782
8.3715496,0.000975,0.019513,1.011034,1.011223,1.106945,87.138733
8.3739309,-0.000731,0.015610,1.012011,1.012131,0.884702,92.681282
8.3763113,-0.001464,0.007561,1.012986,1.013015,0.436111,100.955894
8.3786602,-0.001708,0.001708,1.013961,1.013964,0.135621,135.000000
8.3810406,0.001708,-0.006830,1.012498,1.012522,0.398113,284.039307
8.3834219,0.001219,-0.011221,1.012498,1.012561,0.638884,276.202423
8.3858023,0.001219,-0.013904,1.013474,1.013571,0.788823,275.012329
8.3881826,0.000731,-0.021709,1.010303,1.010536,1.231465,271.928711
8.3905630,0.001952,-0.028782,1.015181,1.015591,1.627746,273.880035
8.3929129,0.002439,-0.031953,1.013961,1.014468,1.810241,274.364807
8.3952932,0.000244,-0.038539,1.013474,1.014207,2.177807,270.363037
8.3976736,0.003658,-0.044394,1.013230,1.014209,2.517151,274.710968
8.4000540,0.001219,-0.045125,1.014205,1.015210,2.548526,271.548004
8.4024334,0.002927,-0.049758,1.011522,1.012750,2.821125,273.366882
8.4047842,0.000731,-0.052930,1.013230,1.014612,2.990550,270.791290
8.4071646,0.002683,-0.055613,1.014694,1.016220,3.140680,272.762177
8.4095440,0.000975,-0.056101,1.012742,1.014295,3.171200,270.995911
8.4119244,0.000244,-0.056832,1.012986,1.014579,3.211138,270.246185
8.4143057,0.002439,-0.057321,1.012011,1.013636,3.244677,272.436371
8.4166861,0.000244,-0.057808,1.011522,1.013173,3.270938,270.242035
8.4190350,0.003658,-0.055369,1.013474,1.014992,3.133878,273.780212
8.4214153,0.001952,-0.057077,1.013717,1.015324,3.224462,271.958801
8.4237967,-0.000244,-0.052930,1.015181,1.016560,2.984587,269.735657
8.4261770,0.002683,-0.049516,1.011767,1.012981,2.805958,273.101685
8.4285574,0.001219,-0.045369,1.013230,1.014246,2.564680,271.539673
8.4309063,0.002195,-0.042930,1.012011,1.012923,2.432285,272.926605
8.4332876,0.001464,-0.038051,1.012255,1.012971,2.154314,272.202881
8.4356680,0.001464,-0.033904,1.012255,1.012824,1.919996,272.471985
8.4380484,0.000731,-0.029514,1.013717,1.014147,1.668239,271.418884
8.4404287,-0.000244,-0.023660,1.010059,1.010336,1.341734,269.408630
8.4428082,-0.000731,-0.019026,1.011767,1.011946,1.077927,267.799561
8.4451590,-0.000488,-0.012196,1.013717,1.013790,0.689554,267.706757
8.4475393,-0.000244,-0.006097,1.011034,1.011052,0.345484,267.706482
8.4499197,-0.001952,-0.002439,1.008595,1.008600,0.178041,231.326828
8.4522991,-0.000731,0.003658,1.012255,1.012262,0.212142,101.300560
8.4546795,-0.000244,0.011708,1.012011,1.012079,0.662638,91.194916
8.4570303,0.001708,0.017562,1.012986,1.013140,0.997992,84.445702
8.4594107,-0.002195,0.026099,1.012986,1.013325,1.481077,94.806877
8.4617901,-0.000731,0.032684,1.012986,1.013514,1.848644,91.281326
8.4641714,-0.000975,0.039270,1.011278,1.012041,2.224400,91.422630
8.4665518,-0.002927,0.045613,1.014205,1.015235,2.580354,93.672050
8.4689322,-0.003658,0.050735,1.012742,1.014018,2.875350,94.124313
8.4712811,-0.003172,0.057077,1.011767,1.013380,3.233798,93.180435
8.4736624,-0.004391,0.063662,1.012011,1.014021,3.608040,93.945618
8.4760427,-0.004391,0.066345,1.014450,1.016626,3.749984,93.786522
8.4784231,-0.004878,0.071223,1.012986,1.015499,4.031335,93.917877
8.4808035,-0.005366,0.074883,1.012498,1.015277,4.240670,94.098892
8.4831829,-0.005122,0.078053,1.011278,1.014299,4.422971,93.754509
8.4855337,-0.004391,0.079028,1.010303,1.013399,4.479602,93.180206
8.4879141,-0.004147,0.083664,1.010791,1.014256,4.737433,92.837540
8.4902945,-0.004391,0.084152,1.010547,1.014054,4.766661,92.986938
8.4926739,-0.003903,0.087078,1.010547,1.014299,4.929865,92.566116
8.4950542,-0.003658,0.086835,1.011767,1.015493,4.909676,92.412453
8.4974051,-0.004635,0.086591,1.011278,1.014989,4.901009,93.064102
8.4997854,-0.002683,0.084883,1.011034,1.014594,4.801507,91.810493
8.5021648,-0.002927,0.084152,1.010791,1.014292,4.761973,91.992294
8.5045452,-0.003172,0.081712,1.011034,1.014335,4.624020,92.222748
8.5069265,-0.005122,0.078786,1.009815,1.012896,4.470542,93.719688
8.5093069,-0.003414,0.078542,1.009572,1.012628,4.452674,92.489059
8.5116558,-0.002439,0.074395,1.008595,1.011338,4.220765,91.877678
8.5140371,-0.001219,0.069517,1.009815,1.012205,3.938704,91.004974
8.5164175,-0.002927,0.066101,1.011278,1.013440,3.743399,92.535713
8.5187979,-0.000488,0.060004,1.013230,1.015005,3.389227,90.466354
8.5211782,0.000488,0.056346,1.011522,1.013090,3.188377,89.503372
8.5235281,-0.001952,0.050735,1.010791,1.012066,2.875555,92.203407
8.5259085,-0.001219,0.045125,1.012498,1.013503,2.552747,91.547997
8.5282888,-0.001708,0.039270,1.010547,1.011311,2.227477,92.490242
8.5306692,-0.002195,0.034148,1.011522,1.012101,1.937550,93.677383
8.5330486,-0.002683,0.025854,1.013474,1.013808,1.469270,95.924843
8.5354290,-0.001219,0.020490,1.012986,1.013194,1.160790,93.405983
8.5377798,-0.000731,0.012440,1.012742,1.012818,0.704989,93.363098
8.5401602,0.000244,0.003903,1.012011,1.012018,0.221173,86.419403
8.5425396,-0.000488,0.000488,1.010547,1.010547,0.039565,135.000000
8.5449200,0.002439,-0.005855,1.011522,1.011542,0.359365,292.615540
8.5473013,0.001952,-0.009269,1.011522,1.011567,0.536319,281.893005
8.5496817,0.004391,-0.017562,1.013230,1.013392,1.023355,284.037445
8.5520306,0.001952,-0.021709,1.013230,1.013465,1.232259,275.138153
8.5544109,0.001219,-0.027075,1.013717,1.014079,1.531613,272.578827
8.5567923,0.003172,-0.033173,1.012255,1.012803,1.885540,275.461243
8.5591726,0.000731,-0.037075,1.012986,1.013665,2.096579,271.129608
8.5615530,0.001464,-0.041222,1.014938,1.015776,2.327256,272.033539
8.5639029,0.002927,-0.045125,1.012986,1.013995,2.556041,273.711700
8.5662832,-0.000244,-0.048296,1.013717,1.014867,2.727567,269.710297
8.5686636,-0.000244,-0.050247,1.014205,1.015449,2.836280,269.721527
8.5710440,0.002683,-0.051222,1.013961,1.015258,2.895905,272.998535
8.5734243,0.002683,-0.052930,1.012011,1.013398,2.997742,272.901947
8.5758038,0.002195,-0.052930,1.013717,1.015100,2.991532,272.374390
8.5781546,0.004635,-0.052930,1.011522,1.012917,3.006871,275.004761
8.5805349,0.003414,-0.053662,1.012742,1.014168,3.039248,273.640442
8.5829153,0.005122,-0.052199,1.012011,1.013369,2.966825,275.604248
8.5852947,0.001952,-0.050979,1.013717,1.015000,2.881063,272.192871
8.5876760,0.001708,-0.049027,1.013474,1.014661,2.771210,271.995087
8.5900259,0.000975,-0.044394,1.011522,1.012496,2.513571,271.258484
8.5924063,0.000731,-0.042686,1.010059,1.010960,2.420264,270.981171
8.5947857,0.001219,-0.040247,1.014450,1.015248,2.272881,271.735504
8.5971670,0.001952,-0.034636,1.012498,1.013092,1.962341,273.225708
8.5995464,-0.000244,-0.031221,1.014938,1.015418,1.761920,269.551849
8.6019278,-0.000488,-0.024879,1.012742,1.013047,1.407504,268.875366
8.6042776,0.002195,-0.022440,1.013474,1.013725,1.274568,275.585907
8.6066570,-0.002927,-0.014391,1.014450,1.014556,0.828979,258.502014
8.6090384,0.000000,-0.008049,1.011767,1.011799,0.456283,270.000000
8.6114178,-0.000244,-0.003658,1.012986,1.012993,0.208420,266.181061
8.6137991,-0.003172,0.001708,1.014694,1.014700,0.203672,151.697571
8.6161489,-0.001219,0.008538,1.012742,1.012779,0.487788,98.128639
8.6185284,-0.002439,0.015366,1.013230,1.013350,0.879823,99.018784
8.6209097,-0.002195,0.020732,1.010059,1.010274,1.182502,96.042793
8.6232901,-0.001708,0.026587,1.011278,1.011629,1.508958,93.675446
8.6256695,-0.002195,0.032442,1.012498,1.013020,1.839411,93.870232
8.6280508,-0.002439,0.040003,1.012255,1.013048,2.267190,93.488945
8.6304007,-0.002439,0.046833,1.014938,1.016021,2.645453,92.981125
8.6327810,0.000244,0.050979,1.011034,1.012318,2.886630,89.725540
8.6351614,-0.003172,0.054638,1.010791,1.012272,3.099267,93.322090
8.6375408,-0.002195,0.060248,1.009328,1.011127,3.418332,92.086243
8.6399221,-0.003658,0.065370,1.011034,1.013152,3.705229,93.203163
8.6423016,-0.002439,0.069517,1.011034,1.013424,3.935769,92.009331
8.6446514,-0.002439,0.072443,1.010303,1.012900,4.103651,91.928238
8.6470327,-0.003414,0.077809,1.012011,1.015003,4.400774,92.512466
8.6494122,-0.004878,0.079761,1.011034,1.014187,4.519087,93.499603
8.6517935,-0.003414,0.079761,1.009815,1.012965,4.520257,92.451050
8.6541739,-0.003658,0.081956,1.011278,1.014600,4.637767,92.555901
8.6565228,-0.003658,0.084395,1.011767,1.015287,4.772616,92.482132
8.6589041,-0.002439,0.083175,1.011522,1.014939,4.702696,91.679581
8.6612835,-0.004391,0.082688,1.011034,1.014419,4.682116,93.039711
8.6636648,-0.003903,0.083419,1.012011,1.015451,4.717336,92.678497
8.6660452,-0.003903,0.081712,1.011034,1.014338,4.625841,92.734398
8.6684246,-0.002927,0.079273,1.011767,1.014871,4.483012,92.114815
8.6707754,-0.002439,0.073906,1.011278,1.013978,4.182168,91.890083
8.6731558,-0.001952,0.074151,1.008839,1.011562,4.205145,91.508003
8.6755352,-0.003658,0.070979,1.012498,1.014989,4.015370,92.950508
8.6779165,-0.003172,0.064882,1.012498,1.014579,3.670879,92.798485
8.6802959,-0.002927,0.059760,1.010059,1.011829,3.389978,92.804390
8.6826468,-0.003172,0.055857,1.012498,1.014042,3.162669,93.249725
8.6850271,-0.004635,0.051955,1.011767,1.013110,2.951146,95.098213
8.6874065,-0.001952,0.046833,1.012498,1.013582,2.650627,92.386818
8.6897879,-0.004147,0.041222,1.013230,1.014077,2.341426,95.744408
8.6921673,-0.001464,0.034636,1.011767,1.012360,1.962440,92.419762
8.6945486,-0.000975,0.029759,1.012742,1.013179,1.684002,91.877045
